customer_id,order_date,total_amount
195,2025-11-28,42.66
195,2025-11-11,84.2
195,2025-11-04,75.65
195,2025-12-14,82.93
195,2025-12-22,54.45
195,2025-12-23,41.28
196,2025-11-27,63.17
196,2025-12-25,125.75
196,2025-11-16,53.5
197,2025-12-31,25.27
198,2025-08-25,45.34
198,2025-08-24,49.05
198,2025-12-06,42.15
198,2025-11-23,60.56
199,2025-12-25,137.28
199,2025-11-03,128.45
199,2025-11-26,82.84
199,2025-12-27,146.13
199,2025-12-14,135.89
199,2025-12-21,118.77
199,2025-11-08,146.06
199,2025-11-18,148.09
199,2025-12-12,117.02
200,2025-11-25,147.57
200,2025-11-04,49.47
200,2025-12-06,112.42
200,2025-12-30,93.29
200,2025-12-08,128.76
200,2025-12-07,39.53
201,2025-12-24,85.53
202,2025-11-03,67.72
202,2025-12-22,138.16
202,2025-11-19,85.11
202,2025-12-12,60.52
202,2025-12-11,129.39
203,2025-11-15,115.44
203,2025-11-07,40.46
203,2025-11-30,58.78
203,2025-11-11,138.64
204,2025-11-05,69.1
204,2025-12-10,69.67
205,2025-11-19,86.55
205,2025-12-18,60.48
205,2025-11-30,45.15
205,2025-12-17,42.76
205,2025-11-28,112.36
205,2025-12-05,111.8
205,2025-12-27,132.69
206,2025-12-10,39.25
206,2025-12-30,113.3
206,2025-12-08,55.86
206,2025-12-18,55.52
206,2025-11-28,121.58
206,2025-11-10,108.38
206,2025-12-19,138.43
206,2025-12-16,121.93
206,2025-11-28,37.09
207,2025-12-30,73.97
208,2025-10-03,51.18
208,2025-11-17,56.83
208,2025-09-24,50.53
209,2025-12-19,291.63
209,2025-12-16,116.81
209,2025-12-19,467.23
209,2025-12-17,383.08
209,2025-12-19,464.31
209,2025-12-23,379.73
209,2025-12-13,492.72
209,2025-12-19,390.67
209,2025-12-14,449.1
209,2025-12-19,187.38
209,2025-12-29,138.61
209,2025-12-24,104.96
210,2025-12-19,101.8
210,2025-11-28,57.16
210,2025-12-19,119.18
211,2025-12-25,450.9
211,2025-12-19,236.16
211,2025-12-17,195.8
211,2025-12-16,214.12
211,2025-12-21,333.12
211,2025-12-19,442.28
211,2025-12-28,200.92
211,2025-12-28,339.59
211,2026-01-01,395.03
211,2025-12-24,463.85
211,2025-12-29,447.42
211,2025-12-31,451.59
211,2026-01-01,110.06
212,2025-10-18,92.85
212,2025-07-12,81.91
212,2025-09-19,47.27
212,2025-11-11,55.47
213,2025-11-25,67.34
213,2025-07-29,71.17
213,2025-11-08,60.99
214,2025-12-21,295.07
214,2025-12-21,480.21
214,2025-12-31,289.16
214,2025-12-24,302.51
214,2025-12-27,128.37
214,2025-12-15,244.74
214,2025-12-21,341.63
214,2025-12-25,195.54
214,2025-12-23,488.61
214,2025-12-20,292.82
214,2025-12-25,287.9
214,2025-12-17,212.27
214,2025-12-16,306.63
214,2025-12-27,441.65
214,2025-12-16,187.63
215,2025-12-26,421.03
215,2025-12-16,187.4
215,2025-12-23,217.4
215,2025-12-24,258.81
215,2025-12-28,213.82
215,2025-12-16,145.54
215,2025-12-14,451.95
215,2025-12-24,111.87
215,2025-12-22,117.94
215,2025-12-22,152.6
216,2025-11-23,80.62
216,2025-12-21,135.87
216,2025-11-10,60.98
217,2025-11-18,77.47
218,2025-12-28,15.1
219,2025-07-28,40.61
219,2025-07-09,68.3
219,2025-10-12,40.54
220,2025-08-28,73.01
221,2025-12-13,460.13
221,2025-12-21,132.07
221,2025-12-18,399.94
221,2025-12-31,367.43
221,2025-12-24,358.58
221,2025-12-14,337.46
221,2025-12-23,300.86
221,2025-12-14,465.31
221,2025-12-26,449.48
221,2025-12-13,355.15
221,2025-12-31,312.0
221,2025-12-30,313.59
221,2025-12-25,428.01
221,2025-12-24,268.81
221,2025-12-30,279.54
221,2025-12-20,259.75
221,2025-12-28,149.2
222,2025-12-08,117.5
222,2025-11-06,38.09
222,2025-12-12,113.1
222,2025-12-15,78.47
222,2025-11-18,63.05
222,2025-11-10,133.41
222,2025-12-03,83.57
222,2025-11-29,76.11
222,2025-12-30,132.91
223,2025-12-18,21.43
224,2025-12-23,39.05
225,2025-12-26,304.67
225,2025-12-28,358.3
225,2025-12-28,456.04
225,2026-01-01,478.66
225,2025-12-14,110.18
225,2025-12-15,354.76
225,2025-12-22,254.35
225,2025-12-22,224.49
225,2025-12-27,438.86
225,2025-12-25,245.84
226,2025-11-25,84.48
226,2025-12-29,50.08
226,2025-11-13,88.27
226,2025-11-07,147.29
226,2025-12-30,145.68
226,2025-12-29,41.92
227,2025-12-06,49.2
227,2025-11-13,67.58
227,2025-12-18,88.54
227,2025-11-21,138.01
227,2025-11-26,144.71
228,2025-12-27,102.35
228,2025-11-03,95.45
228,2025-12-04,64.61
228,2025-11-16,48.19
228,2025-12-16,76.26
228,2025-11-15,122.82
228,2025-12-28,48.5
228,2025-11-14,93.87
228,2025-11-18,121.43
229,2025-08-24,44.19
229,2025-07-26,76.72
229,2025-10-09,47.4
230,2025-12-22,96.93
230,2025-11-12,49.83
230,2025-12-09,149.97
230,2025-12-20,105.15
230,2025-12-22,54.88
230,2025-12-16,118.15
231,2025-11-06,125.1
231,2025-12-14,54.16
231,2025-12-12,47.76
231,2025-12-28,87.07
231,2025-11-27,138.83
231,2025-12-06,139.13
231,2025-12-22,72.42
231,2025-11-16,134.4
232,2025-12-26,149.93
232,2025-12-16,372.3
232,2025-12-24,450.84
232,2025-12-21,487.84
232,2025-12-14,285.07
232,2025-12-17,137.47
232,2025-12-13,445.42
232,2025-12-29,214.31
232,2026-01-01,325.08
232,2025-12-18,342.3
232,2025-12-14,330.91
232,2025-12-14,457.78
232,2025-12-15,277.38
232,2025-12-18,405.81
232,2025-12-29,422.64
232,2025-12-30,180.19
232,2025-12-24,123.79
232,2025-12-20,275.66
232,2025-12-16,219.37
232,2025-12-25,124.98
233,2025-12-22,17.0
234,2025-12-20,75.21
235,2025-12-22,448.82
235,2025-12-23,153.77
235,2025-12-17,427.92
235,2025-12-24,211.5
235,2025-12-18,496.22
235,2025-12-15,370.73
235,2025-12-16,135.92
235,2025-12-26,117.66
235,2025-12-29,433.66
235,2026-01-01,127.61
235,2025-12-20,401.37
235,2025-12-28,428.77
235,2025-12-24,406.45
235,2025-12-29,380.01
235,2025-12-25,259.64
236,2025-08-27,74.99
236,2025-09-22,44.49
237,2025-11-03,99.24
237,2025-12-01,38.68
237,2025-12-14,92.71
237,2025-12-17,111.81
237,2025-12-16,90.07
237,2025-11-21,59.07
237,2025-11-25,36.03
237,2025-12-31,115.21
238,2025-11-29,42.48
238,2025-08-19,43.4
238,2025-09-04,52.41
239,2025-12-20,52.91
240,2025-07-28,98.32
241,2025-12-14,71.83
242,2025-12-23,334.35
242,2025-12-25,321.86
242,2025-12-13,373.05
242,2025-12-19,285.27
242,2025-12-19,429.01
242,2025-12-18,321.0
242,2025-12-29,157.15
242,2025-12-25,208.56
242,2025-12-19,452.8
242,2025-12-31,388.69
243,2025-12-18,42.33
243,2025-11-14,91.34
243,2025-12-07,115.8
244,2025-12-10,99.99
244,2025-12-25,30.46
244,2025-12-28,142.85
245,2026-01-01,151.97
245,2025-12-24,437.08
245,2025-12-21,328.72
245,2025-12-15,456.75
245,2025-12-20,268.95
245,2025-12-27,250.93
245,2025-12-21,370.06
245,2025-12-16,374.81
245,2026-01-01,472.07
245,2025-12-23,155.65
245,2025-12-22,366.55
245,2026-01-01,211.38
245,2025-12-22,480.31
245,2025-12-18,477.59
245,2025-12-24,142.15
245,2025-12-14,353.74
245,2025-12-28,119.27
245,2025-12-28,299.43
245,2025-12-26,300.16
245,2025-12-24,290.39
246,2025-12-21,101.15
246,2025-12-26,407.03
246,2025-12-15,320.83
246,2025-12-29,440.14
246,2025-12-17,248.46
246,2025-12-27,288.91
246,2026-01-01,418.5
246,2025-12-20,114.38
246,2025-12-24,154.64
246,2025-12-26,150.29
246,2025-12-30,226.25
246,2025-12-21,120.88
247,2025-10-29,91.22
247,2025-12-20,24.65
248,2025-12-21,139.95
248,2025-12-23,105.88
248,2025-12-28,464.43
248,2025-12-31,107.73
248,2025-12-29,479.54
248,2025-12-30,297.15
248,2025-12-18,232.1
248,2025-12-21,338.05
248,2025-12-22,451.06
248,2025-12-27,404.92
248,2025-12-17,409.17
248,2025-12-25,152.61
248,2025-12-21,150.22
248,2025-12-23,408.06
248,2025-12-24,148.08
248,2025-12-27,274.2
248,2026-01-01,395.61
248,2025-12-26,239.24
248,2025-12-21,100.54
249,2025-12-20,146.9
249,2025-11-16,111.07
249,2025-12-01,137.83
249,2025-11-30,102.74
249,2025-11-07,84.96
249,2025-12-11,48.28
250,2025-12-20,29.84
251,2025-12-20,119.69
251,2025-12-10,110.6
251,2025-12-29,144.93
251,2025-12-24,58.7
251,2025-11-07,148.96
251,2025-11-13,107.35
252,2025-11-22,54.6
252,2025-12-07,53.5
252,2025-11-21,137.53
252,2025-12-08,123.76
252,2025-11-18,63.15
252,2025-12-20,127.33
252,2025-11-23,138.77
252,2025-12-02,110.9
253,2025-11-16,140.1
253,2025-12-09,117.0
253,2025-11-06,136.82
254,2025-12-07,31.78
254,2025-12-28,59.78
255,2025-11-30,144.95
255,2025-12-06,121.33
255,2025-12-01,90.07
255,2025-12-12,145.48
255,2025-12-27,62.96
255,2025-12-11,121.3
255,2025-12-19,95.59
255,2025-12-20,85.03
256,2025-12-04,87.76
256,2025-11-18,36.0
256,2025-11-30,46.44
256,2025-12-22,125.18
256,2025-12-22,77.02
256,2025-11-19,145.28
256,2025-12-17,106.38
256,2025-11-03,149.38
257,2025-10-18,40.76
257,2025-10-05,93.55
258,2025-11-09,31.56
258,2025-12-27,52.81
258,2025-11-12,117.85
258,2025-11-29,113.8
258,2025-11-20,92.58
258,2025-12-31,146.05
258,2025-12-25,49.4
258,2025-12-25,122.77
259,2026-01-01,84.99
259,2025-12-16,49.52
259,2025-12-09,121.63
259,2025-12-04,89.87
259,2025-12-24,130.25
259,2025-11-27,72.84
259,2025-12-05,57.44
259,2025-11-20,35.53
260,2025-10-28,61.17
260,2025-07-10,27.63
260,2025-09-23,39.66
260,2025-10-01,58.47
261,2025-12-24,32.3
261,2025-07-31,96.39
262,2025-12-04,87.79
262,2025-12-30,77.09
262,2025-11-10,33.91
263,2025-12-19,348.82
263,2025-12-20,200.4
263,2025-12-13,329.54
263,2025-12-15,362.65
263,2025-12-15,460.89
263,2025-12-20,489.75
263,2025-12-23,435.93
263,2025-12-24,115.57
263,2026-01-01,170.09
263,2025-12-31,371.82
263,2025-12-24,480.18
263,2025-12-28,387.66
263,2025-12-14,271.0
263,2025-12-21,403.51
263,2025-12-14,157.53
263,2025-12-26,457.64
264,2025-12-25,41.06
265,2025-09-18,91.11
265,2025-09-08,36.36
265,2025-08-19,34.89
266,2025-11-17,54.85
266,2025-11-06,73.72
266,2025-11-05,142.89
266,2025-11-26,85.2
266,2025-11-16,127.31
266,2025-11-23,35.72
266,2025-11-27,113.23
266,2025-12-09,72.31
266,2025-12-29,48.19
267,2025-12-26,17.95
268,2025-12-28,77.02
268,2025-11-10,121.87
268,2025-11-06,100.85
268,2025-11-03,92.7
268,2025-11-26,116.78
268,2025-11-23,57.14
268,2025-11-25,31.21
269,2025-12-11,117.52
269,2025-12-05,67.21
269,2025-11-12,109.57
269,2025-11-16,79.91
269,2025-12-20,80.72
270,2025-11-26,115.51
270,2025-12-06,62.57
270,2025-11-06,74.51
270,2025-11-04,149.95
270,2025-11-27,148.18
270,2025-11-07,121.5
270,2025-11-09,100.88
270,2025-11-14,75.68
271,2025-12-23,32.48
271,2025-11-29,123.68
271,2025-12-24,62.26
271,2025-12-01,35.09
272,2025-11-15,65.59
272,2025-12-08,45.59
272,2025-11-26,42.3
272,2026-01-01,115.02
272,2025-11-12,74.31
272,2025-11-22,83.86
273,2025-12-01,41.79
273,2025-12-27,140.52
273,2025-12-10,45.02
273,2025-11-06,62.89
273,2025-11-04,36.23
273,2025-12-24,71.44
273,2025-12-27,109.82
273,2025-11-10,132.78
273,2025-11-14,117.25
274,2026-01-01,67.44
274,2025-12-07,49.56
274,2025-12-01,76.47
274,2025-12-29,76.12
274,2025-12-14,123.86
274,2025-11-28,31.37
274,2025-11-05,103.91
274,2025-11-29,82.52
274,2025-12-29,97.08
275,2025-11-06,94.11
275,2025-11-23,36.2
275,2026-01-01,67.06
275,2025-12-17,133.52
275,2025-12-20,145.38
275,2025-11-28,144.3
275,2025-12-17,45.81
275,2025-12-23,127.05
276,2025-08-04,45.32
276,2025-12-11,73.82
276,2025-10-22,40.04
276,2025-09-05,65.74
277,2025-07-07,20.97
277,2025-10-22,24.15
277,2025-09-11,21.58
278,2025-12-06,79.4
278,2025-12-27,70.09
278,2025-11-06,135.36
278,2025-12-28,38.2
278,2025-11-04,72.7
278,2025-11-13,81.93
278,2025-12-14,111.3
279,2025-12-29,492.82
279,2025-12-13,368.59
279,2025-12-18,146.48
279,2025-12-14,414.11
279,2025-12-13,211.14
279,2025-12-15,476.51
279,2025-12-24,492.15
279,2025-12-23,171.75
279,2025-12-27,319.11
279,2025-12-24,395.15
279,2025-12-13,269.09
279,2025-12-16,259.04
279,2025-12-30,182.13
279,2025-12-30,207.41
279,2025-12-23,375.91
279,2025-12-22,338.14
280,2025-11-25,38.2
280,2025-11-22,41.05
280,2025-11-19,84.96
280,2025-11-28,107.82
280,2025-12-03,107.0
280,2025-12-11,145.8
280,2025-12-18,97.64
280,2025-12-24,114.8
280,2025-11-15,100.03
281,2025-11-03,30.24
281,2025-12-29,143.61
281,2025-12-07,83.89
281,2025-11-10,143.37
281,2025-12-11,142.69
282,2025-12-29,380.46
282,2025-12-20,263.26
282,2025-12-16,254.25
282,2025-12-26,201.24
282,2025-12-29,475.86
282,2025-12-23,259.61
282,2025-12-20,346.9
282,2025-12-27,490.8
282,2025-12-16,299.22
282,2025-12-15,137.05
282,2025-12-18,203.48
282,2025-12-24,275.35
282,2025-12-14,335.78
282,2025-12-16,318.75
282,2025-12-24,196.81
282,2025-12-13,181.61
282,2025-12-26,179.71
283,2025-12-29,15.89
284,2025-11-17,62.5
284,2025-11-15,139.34
284,2025-12-22,85.07
285,2025-07-25,73.83
285,2025-10-12,49.78
286,2025-11-25,75.99
286,2025-11-27,141.93
286,2025-12-20,124.41
286,2025-12-30,104.01
287,2025-10-03,61.72
287,2025-07-07,81.66
287,2025-10-21,36.5
287,2025-09-17,63.07
288,2025-11-30,137.44
288,2025-12-24,34.2
288,2025-11-04,84.52
288,2025-11-05,59.81
288,2025-11-03,130.04
288,2025-11-23,83.11
289,2025-10-15,25.12
290,2025-08-16,67.91
290,2025-12-29,67.22
291,2025-11-09,33.4
291,2025-12-05,42.65
291,2025-11-08,115.56
291,2025-11-25,108.62
291,2026-01-01,140.88
292,2025-12-16,174.26
292,2025-12-15,452.68
292,2025-12-20,430.6
292,2025-12-14,144.17
292,2025-12-28,103.19
292,2025-12-21,199.98
292,2025-12-23,314.22
292,2025-12-13,449.05
292,2025-12-20,223.12
292,2025-12-28,230.7
292,2025-12-23,249.41
292,2025-12-26,192.71
292,2025-12-16,141.03
292,2025-12-24,131.06
293,2025-08-05,61.73
293,2025-12-28,74.16
293,2025-10-18,88.7
294,2025-08-28,68.84
295,2025-12-10,51.51
295,2025-11-17,76.18
295,2025-11-15,44.11
295,2025-12-16,118.88
295,2025-12-12,116.25
295,2025-12-27,124.73
295,2025-12-03,49.36
296,2025-12-22,392.97
296,2025-12-14,196.61
296,2025-12-23,353.86
296,2025-12-14,188.94
296,2025-12-24,184.76
296,2025-12-22,198.14
296,2025-12-18,256.41
296,2025-12-14,234.27
296,2025-12-25,494.5
296,2025-12-24,266.31
297,2025-12-30,113.57
297,2025-11-16,120.43
297,2025-12-04,90.01
297,2025-11-12,95.6
297,2026-01-01,105.77
298,2025-11-15,102.68
298,2025-12-04,82.69
298,2025-12-09,113.05
298,2025-12-26,43.71
298,2025-12-07,137.48
298,2025-12-26,122.76
298,2025-11-24,80.31
299,2025-12-22,127.62
299,2025-12-30,324.27
299,2025-12-22,375.45
299,2025-12-17,103.99
299,2025-12-24,314.26
299,2026-01-01,286.02
299,2025-12-17,181.37
299,2025-12-21,233.45
299,2025-12-24,312.63
299,2025-12-14,428.24
300,2025-12-30,31.6
300,2025-11-17,76.54
300,2025-11-23,31.86
300,2025-11-15,54.95
300,2025-12-25,135.28
300,2025-12-21,51.81
300,2025-11-23,146.17
300,2025-12-05,95.47
300,2025-11-14,38.89
301,2025-11-09,82.02
301,2025-12-04,97.09
301,2025-12-04,83.57
301,2025-12-30,72.06
301,2025-11-23,38.25
301,2025-12-29,85.71
301,2025-11-11,35.44
302,2025-12-03,56.12
302,2025-11-14,74.79
302,2025-12-02,126.54
302,2025-11-07,95.81
302,2025-12-08,99.72
303,2025-11-26,92.53
303,2025-11-24,111.3
303,2025-11-11,46.84
303,2025-11-26,54.87
304,2025-10-23,73.0
304,2025-08-28,91.23
304,2025-07-29,32.69
305,2025-12-30,81.98
305,2025-12-07,136.7
305,2025-11-26,95.0
305,2025-11-21,66.83
305,2025-12-20,115.53
305,2025-12-17,54.27
305,2025-11-04,52.24
305,2025-11-18,55.79
305,2025-12-03,134.24
306,2025-10-14,26.16
306,2025-12-31,30.69
306,2025-09-09,85.75
307,2025-09-11,41.76
307,2025-11-25,62.66
307,2025-07-20,79.86
307,2025-11-02,45.96
308,2025-12-12,113.36
308,2025-12-20,108.57
308,2025-12-26,61.76
308,2025-11-24,123.21
308,2025-12-18,123.36
308,2025-12-10,148.0
309,2025-09-23,79.83
309,2025-07-25,54.59
310,2025-12-27,266.1
310,2025-12-30,429.73
310,2025-12-19,366.74
310,2025-12-27,271.59
310,2025-12-19,455.25
310,2025-12-25,394.49
310,2025-12-26,498.46
310,2025-12-27,137.73
310,2025-12-25,199.6
310,2025-12-27,137.97
310,2025-12-13,461.24
310,2025-12-23,102.29
310,2025-12-30,328.46
310,2025-12-17,264.48
310,2025-12-16,484.46
311,2025-12-28,65.94
312,2025-11-03,108.52
312,2025-11-28,31.89
312,2025-12-02,121.72
312,2025-11-13,114.74
312,2025-11-27,34.67
312,2025-12-18,91.4
312,2025-11-05,97.61
312,2025-12-17,79.78
312,2025-12-23,76.87
313,2025-12-22,370.45
313,2025-12-22,331.54
313,2025-12-17,338.74
313,2025-12-22,471.66
313,2025-12-28,353.23
313,2025-12-28,498.25
313,2025-12-21,297.66
313,2025-12-16,284.47
313,2025-12-27,337.26
313,2025-12-22,479.68
313,2025-12-15,244.97
313,2025-12-15,144.03
314,2025-12-21,47.52
315,2025-10-05,71.89
315,2025-08-05,32.5
315,2025-10-30,84.82
316,2025-12-11,84.62
316,2025-11-16,84.35
316,2025-11-17,50.37
316,2025-12-13,112.25
316,2025-11-30,103.16
316,2025-11-20,84.43
317,2025-12-03,139.23
317,2025-12-05,88.62
317,2025-12-03,135.79
317,2025-12-31,98.71
317,2025-11-25,107.11
317,2025-11-09,99.98
318,2025-12-11,114.32
318,2025-12-04,80.8
318,2025-12-03,139.88
318,2025-12-13,135.72
318,2025-12-17,112.88
319,2025-11-04,136.33
319,2025-11-15,75.05
319,2025-12-10,64.38
319,2025-12-24,149.67
319,2025-12-13,55.95
319,2025-12-16,104.72
319,2025-11-08,104.28
320,2025-12-28,19.06
321,2025-11-10,147.04
321,2025-11-14,110.32
321,2025-11-21,142.56
321,2025-12-14,96.23
321,2025-11-29,38.52
321,2025-11-19,50.17
321,2025-11-04,86.29
321,2025-11-25,143.09
321,2025-12-01,50.1
322,2025-12-28,403.72
322,2025-12-25,145.77
322,2025-12-21,211.35
322,2025-12-25,182.91
322,2025-12-25,187.88
322,2025-12-23,202.59
322,2025-12-16,241.48
322,2025-12-20,125.03
322,2025-12-28,168.05
322,2025-12-29,158.77
322,2025-12-27,445.86
322,2025-12-31,431.73
323,2025-09-28,32.48
323,2025-12-23,60.44
324,2025-12-21,209.46
324,2025-12-16,276.7
324,2025-12-23,428.95
324,2025-12-23,212.77
324,2025-12-31,283.37
324,2025-12-20,238.82
324,2025-12-15,366.88
324,2025-12-25,365.68
324,2025-12-23,225.55
324,2025-12-26,325.02
324,2025-12-24,476.17
324,2025-12-15,288.35
325,2025-07-14,74.96
325,2025-10-23,29.36
325,2025-11-15,52.54
325,2025-11-24,56.32
326,2025-08-14,91.19
326,2025-08-21,65.42
327,2025-12-19,107.37
327,2025-12-29,146.43
327,2025-12-25,74.66
327,2025-12-01,63.53
328,2025-12-30,187.48
328,2025-12-20,262.62
328,2025-12-17,214.28
328,2025-12-27,487.97
328,2025-12-25,248.47
328,2025-12-27,249.82
328,2025-12-30,475.56
328,2025-12-21,322.71
328,2025-12-28,170.05
328,2025-12-24,201.06
328,2025-12-13,199.87
328,2025-12-29,100.26
328,2025-12-23,417.04
328,2025-12-13,250.61
328,2025-12-16,160.82
328,2026-01-01,321.73
328,2025-12-20,137.51
329,2025-12-06,34.81
329,2025-11-17,103.19
329,2025-11-04,58.58
329,2025-11-04,100.79
330,2025-12-17,346.1
330,2025-12-15,305.17
330,2025-12-26,474.07
330,2025-12-15,259.15
330,2025-12-15,168.28
330,2025-12-17,236.16
330,2025-12-25,190.7
330,2025-12-18,464.24
330,2025-12-23,409.42
330,2025-12-13,211.39
330,2025-12-13,471.35
330,2025-12-18,164.27
330,2025-12-30,401.49
330,2025-12-17,194.99
330,2025-12-18,286.27
330,2025-12-20,144.64
330,2025-12-25,212.42
330,2025-12-21,251.9
331,2025-09-09,80.06
331,2025-07-15,72.12
332,2025-12-04,132.78
332,2025-11-23,141.5
332,2025-12-27,73.91
332,2025-11-25,32.3
333,2025-07-09,38.75
333,2025-08-16,43.4
334,2025-11-23,141.98
334,2025-12-05,101.68
334,2025-12-27,111.42
334,2025-11-25,65.48
335,2025-09-09,60.51
336,2025-11-20,70.77
336,2025-12-20,31.23
336,2025-12-01,95.16
337,2025-11-17,125.34
337,2025-11-03,70.8
337,2025-11-23,67.58
337,2025-12-05,61.33
337,2025-12-15,149.0
337,2025-11-30,142.26
338,2025-12-29,53.82
338,2025-12-06,41.08
338,2025-12-17,115.22
338,2025-12-02,48.06
339,2025-12-24,74.36
340,2025-11-09,109.43
340,2025-12-07,107.7
340,2025-11-23,99.35
340,2025-12-30,65.31
340,2025-12-30,120.85
340,2025-12-17,124.1
340,2025-11-28,55.49
340,2025-11-10,59.93
341,2025-09-29,48.54
341,2025-08-15,92.73
341,2025-10-07,43.91
342,2025-12-31,173.85
342,2025-12-13,432.38
342,2026-01-01,146.77
342,2025-12-18,479.96
342,2025-12-19,338.43
342,2025-12-19,352.9
342,2025-12-28,242.05
342,2025-12-22,237.58
342,2025-12-18,106.07
342,2025-12-15,142.34
342,2025-12-30,326.64
342,2025-12-30,264.34
342,2025-12-23,230.72
342,2025-12-16,133.09
342,2025-12-22,420.39
343,2025-12-28,147.48
343,2025-12-20,334.03
343,2025-12-28,126.89
343,2025-12-17,413.4
343,2025-12-25,112.98
343,2025-12-22,312.92
343,2025-12-21,449.24
343,2025-12-20,327.19
343,2025-12-24,112.71
343,2025-12-18,157.72
343,2025-12-13,110.9
343,2026-01-01,283.17
343,2025-12-25,495.77
343,2026-01-01,201.14
344,2025-11-21,128.83
344,2025-12-16,39.17
344,2025-11-28,72.1
344,2025-12-25,49.0
344,2025-12-16,69.38
344,2025-12-07,48.72
344,2025-11-25,86.0
344,2025-12-19,139.55
345,2025-11-16,46.75
345,2025-12-18,128.83
345,2025-12-06,123.78
345,2025-12-02,66.39
345,2025-11-28,32.01
345,2025-12-28,142.05
345,2025-11-14,80.49
345,2025-11-29,33.92
346,2025-12-27,49.35
346,2025-11-13,146.54
346,2025-12-16,141.37
346,2025-12-19,38.21
346,2025-11-19,43.96
346,2025-12-14,122.83
347,2025-12-16,359.29
347,2025-12-13,320.27
347,2025-12-17,118.71
347,2025-12-16,459.7
347,2025-12-15,142.35
347,2025-12-29,265.27
347,2025-12-19,211.24
347,2025-12-18,258.1
347,2025-12-29,322.53
347,2025-12-17,430.92
347,2025-12-29,267.67
347,2025-12-20,384.05
348,2025-12-18,392.59
348,2025-12-24,225.22
348,2025-12-31,454.47
348,2025-12-21,466.57
348,2025-12-23,226.63
348,2025-12-17,261.28
348,2025-12-23,225.93
348,2025-12-15,370.98
348,2025-12-26,392.6
348,2025-12-22,457.44
348,2025-12-28,103.22
348,2025-12-19,143.05
348,2025-12-27,200.47
348,2025-12-15,199.8
348,2025-12-24,223.39
348,2025-12-13,186.08
348,2025-12-30,431.4
349,2025-08-23,45.95
349,2025-10-13,78.27
349,2025-08-22,88.58
349,2025-11-28,95.74
350,2025-12-22,84.53
350,2025-11-21,33.09
350,2025-11-03,52.94
350,2025-12-19,112.57
350,2025-11-14,66.54
350,2025-12-24,51.74
350,2025-12-14,136.45
350,2025-12-28,66.87
350,2025-12-10,80.06
351,2025-11-07,80.18
351,2025-12-08,125.67
351,2025-11-21,40.1
351,2025-11-05,70.87
351,2025-11-22,36.29
351,2025-11-28,102.29
351,2025-11-29,39.22
352,2025-12-12,143.79
352,2025-12-26,46.26
352,2025-12-31,141.18
352,2025-11-21,141.23
352,2025-11-04,34.73
352,2025-11-14,31.16
352,2025-11-28,33.44
353,2025-11-06,124.48
353,2025-11-16,59.74
353,2025-11-21,100.6
353,2025-12-20,97.95
353,2025-11-09,95.3
353,2025-11-04,94.24
353,2025-12-18,62.58
353,2025-12-26,45.84
354,2025-11-23,41.18
354,2025-12-20,129.88
354,2025-12-16,56.61
354,2025-12-16,57.13
354,2025-12-12,40.51
354,2025-12-07,41.44
354,2025-12-05,36.07
354,2025-11-16,134.48
354,2025-12-03,63.57
355,2025-11-18,134.48
355,2025-11-26,117.3
355,2025-12-18,77.35
355,2025-11-17,96.33
355,2025-12-20,98.64
355,2025-11-26,121.22
355,2025-11-11,95.69
355,2025-12-08,62.18
355,2025-11-27,78.93
356,2025-12-28,430.94
356,2025-12-20,235.01
356,2025-12-31,177.37
356,2025-12-29,454.43
356,2025-12-13,224.76
356,2025-12-24,192.0
356,2025-12-14,359.24
356,2025-12-13,368.95
356,2025-12-13,369.24
356,2025-12-29,142.24
356,2025-12-28,162.53
357,2025-12-11,73.7
358,2025-12-20,149.11
358,2025-11-21,90.55
358,2025-12-29,147.27
358,2025-12-03,72.22
359,2025-07-27,43.16
360,2025-11-04,79.34
360,2025-12-31,104.25
360,2025-12-09,97.71
360,2025-12-17,107.38
361,2026-01-01,151.67
361,2025-12-29,341.28
361,2025-12-18,427.35
361,2025-12-16,455.97
361,2026-01-01,360.84
361,2025-12-23,416.59
361,2025-12-23,446.22
361,2025-12-21,124.4
361,2025-12-22,491.66
361,2025-12-22,485.53
361,2025-12-30,229.73
361,2025-12-23,455.83
361,2025-12-31,406.33
361,2025-12-31,330.14
361,2025-12-13,210.37
361,2025-12-23,376.94
361,2025-12-25,229.53
361,2025-12-24,360.89
361,2025-12-18,123.98
361,2025-12-17,184.93
362,2025-12-22,145.38
362,2025-12-17,236.53
362,2025-12-31,264.55
362,2025-12-24,286.13
362,2025-12-24,349.09
362,2025-12-31,436.81
362,2025-12-26,352.55
362,2026-01-01,369.14
362,2025-12-29,169.86
362,2025-12-31,365.53
362,2025-12-19,259.15
363,2025-07-30,33.27
364,2025-12-23,318.68
364,2025-12-28,340.36
364,2025-12-19,420.08
364,2025-12-21,160.27
364,2025-12-27,385.89
364,2025-12-29,390.74
364,2025-12-17,497.77
364,2026-01-01,435.01
364,2025-12-13,478.37
364,2025-12-30,201.45
364,2025-12-20,208.78
364,2025-12-28,364.73
364,2025-12-25,151.11
364,2025-12-26,106.5
365,2025-10-13,73.2
365,2025-08-13,30.19
365,2025-11-17,30.77
365,2025-11-19,93.94
366,2025-11-29,68.19
366,2025-12-06,78.24
366,2025-11-23,64.59
